ano_competencia,mes_competencia,municipio,sigla_uf,valor_parcela
2023,9,Limoeiro de Anadia,AL,555.0
2023,9,Limoeiro de Anadia,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Maceió,AL,555.0
2023,9,Major Isidoro,AL,555.0
2023,9,Maravilha,AL,555.0
2023,9,Maribondo,AL,555.0
2023,9,Messias,AL,555.0
2023,9,Messias,AL,555.0
2023,9,Murici,AL,555.0
2023,9,Murici,AL,555.0
2023,9,Novo Lino,AL,555.0
2023,9,Olivença,AL,555.0
2023,9,Pão de Açúcar,AL,555.0
2023,9,Penedo,AL,555.0
2023,9,Pilar,AL,555.0
2023,9,Porto Calvo,AL,555.0
2023,9,Quebrangulo,AL,555.0
2023,9,Rio Largo,AL,555.0
2023,9,Rio Largo,AL,555.0
2023,9,Santana do Mundaú,AL,555.0
2023,9,São José da Laje,AL,555.0
2023,9,São José da Tapera,AL,555.0
2023,9,Satuba,AL,555.0
2023,9,Senador Rui Palmeira,AL,555.0
2023,9,Teotônio Vilela,AL,555.0
2023,9,Teotônio Vilela,AL,555.0
2023,9,Teotônio Vilela,AL,555.0
2023,9,Teotônio Vilela,AL,555.0
2023,9,Traipu,AL,555.0
2023,9,União dos Palmares,AL,555.0
2023,9,Arapiraca,AL,556.0
2023,9,Batalha,AL,556.0
2023,9,Capela,AL,556.0
2023,9,Coruripe,AL,556.0
2023,9,Igaci,AL,556.0
2023,9,Maceió,AL,556.0
2023,9,Maceió,AL,556.0
2023,9,Maceió,AL,556.0
2023,9,Maceió,AL,556.0
2023,9,Maceió,AL,556.0
2023,9,Maceió,AL,556.0
2023,9,Maragogi,AL,556.0
2023,9,Palmeira dos Índios,AL,556.0
2023,9,Rio Largo,AL,556.0
2023,9,Roteiro,AL,556.0
2023,9,Satuba,AL,556.0
2023,9,Arapiraca,AL,557.0
2023,9,Campo Alegre,AL,557.0
2023,9,Flexeiras,AL,557.0
2023,9,Maceió,AL,557.0
2023,9,Maceió,AL,557.0
2023,9,Maceió,AL,557.0
2023,9,Minador do Negrão,AL,557.0
2023,9,São José da Tapera,AL,557.0
2023,9,Água Branca,AL,558.0
2023,9,Arapiraca,AL,558.0
2023,9,Arapiraca,AL,558.0
2023,9,Arapiraca,AL,558.0
2023,9,Barra de Santo Antônio,AL,558.0
2023,9,Delmiro Gouveia,AL,558.0
2023,9,Girau do Ponciano,AL,558.0
2023,9,Girau do Ponciano,AL,558.0
2023,9,Jaramataia,AL,558.0
2023,9,Maceió,AL,558.0
2023,9,Maceió,AL,558.0
2023,9,Maceió,AL,558.0
2023,9,Maceió,AL,558.0
2023,9,Maragogi,AL,558.0
2023,9,Messias,AL,558.0
2023,9,Novo Lino,AL,558.0
2023,9,Pão de Açúcar,AL,558.0
2023,9,Santana do Mundaú,AL,558.0
2023,9,Viçosa,AL,558.0
2023,9,Arapiraca,AL,559.0
2023,9,Arapiraca,AL,559.0
2023,9,Arapiraca,AL,559.0
2023,9,Inhapi,AL,559.0
2023,9,Maceió,AL,559.0
2023,9,Maceió,AL,559.0
2023,9,Maceió,AL,559.0
2023,9,Maceió,AL,559.0
2023,9,Messias,AL,559.0
2023,9,Palmeira dos Índios,AL,559.0
2023,9,Penedo,AL,559.0
2023,9,Pilar,AL,559.0
2023,9,Pilar,AL,559.0
2023,9,São José da Tapera,AL,559.0
2023,9,São Miguel dos Campos,AL,559.0
2023,9,Cajueiro,AL,560.0
2023,9,Girau do Ponciano,AL,560.0
2023,9,Igaci,AL,560.0
2023,9,Limoeiro de Anadia,AL,560.0
2023,9,Limoeiro de Anadia,AL,560.0
2023,9,Maceió,AL,560.0
2023,9,Maceió,AL,560.0
2023,9,Maceió,AL,560.0
2023,9,Maceió,AL,560.0
2023,9,Maceió,AL,560.0
2023,9,Major Isidoro,AL,560.0
2023,9,Maragogi,AL,560.0
2023,9,Maravilha,AL,560.0
2023,9,Marechal Deodoro,AL,560.0
2023,9,Marechal Deodoro,AL,560.0
2023,9,Matriz de Camaragibe,AL,560.0
2023,9,Pão de Açúcar,AL,560.0
2023,9,Penedo,AL,560.0
2023,9,Porto Real do Colégio,AL,560.0
2023,9,Santana do Ipanema,AL,560.0
2023,9,São José da Tapera,AL,560.0
2023,9,São Miguel dos Campos,AL,560.0
2023,9,Arapiraca,AL,561.0
2023,9,Atalaia,AL,561.0
2023,9,Batalha,AL,561.0
2023,9,Belém,AL,561.0
2023,9,Coruripe,AL,561.0
2023,9,Jequiá da Praia,AL,561.0
2023,9,Maceió,AL,561.0
2023,9,Maceió,AL,561.0
2023,9,Maceió,AL,561.0
2023,9,Maceió,AL,561.0
2023,9,Maceió,AL,561.0
2023,9,Maceió,AL,561.0
2023,9,Maceió,AL,561.0
2023,9,Maceió,AL,561.0
2023,9,Maragogi,AL,561.0
2023,9,Marechal Deodoro,AL,561.0
2023,9,Matriz de Camaragibe,AL,561.0
2023,9,Palmeira dos Índios,AL,561.0
2023,9,Rio Largo,AL,561.0
2023,9,Santana do Ipanema,AL,561.0
2023,9,São Miguel dos Campos,AL,561.0
2023,9,São Miguel dos Campos,AL,561.0
2023,9,Inhapi,AL,562.0
2023,9,Maceió,AL,562.0
2023,9,Porto Real do Colégio,AL,562.0
2023,9,Rio Largo,AL,562.0
2023,9,Santana do Ipanema,AL,562.0
2023,9,Traipu,AL,562.0
2023,9,Rio Largo,AL,563.0
2023,9,Limoeiro de Anadia,AL,564.0
2023,9,Maragogi,AL,564.0
2023,9,Viçosa,AL,564.0
2023,9,Atalaia,AL,565.0
2023,9,Coruripe,AL,565.0
2023,9,Delmiro Gouveia,AL,565.0
2023,9,Igaci,AL,565.0
2023,9,União dos Palmares,AL,565.0
2023,9,Arapiraca,AL,566.0
2023,9,Arapiraca,AL,566.0
2023,9,Atalaia,AL,566.0
2023,9,Barra de Santo Antônio,AL,566.0
2023,9,Batalha,AL,566.0
2023,9,Cacimbinhas,AL,566.0
2023,9,Cacimbinhas,AL,566.0
2023,9,Coruripe,AL,566.0
2023,9,Coruripe,AL,566.0
2023,9,Igreja Nova,AL,566.0
2023,9,Inhapi,AL,566.0
2023,9,Junqueiro,AL,566.0
2023,9,Maceió,AL,566.0
2023,9,Maceió,AL,566.0
2023,9,Maceió,AL,566.0
2023,9,Maceió,AL,566.0
2023,9,Maceió,AL,566.0
2023,9,Marechal Deodoro,AL,566.0
2023,9,Messias,AL,566.0
2023,9,Olho d'Água das Flores,AL,566.0
2023,9,Palmeira dos Índios,AL,566.0
2023,9,Palmeira dos Índios,AL,566.0
2023,9,Penedo,AL,566.0
2023,9,Piaçabuçu,AL,566.0
2023,9,Piranhas,AL,566.0
2023,9,Rio Largo,AL,566.0
2023,9,São Sebastião,AL,566.0
2023,9,Senador Rui Palmeira,AL,566.0
2023,9,Senador Rui Palmeira,AL,566.0
2023,9,Teotônio Vilela,AL,566.0
2023,9,São José da Tapera,AL,567.0
2023,9,Batalha,AL,568.0
2023,9,Coruripe,AL,568.0
2023,9,Teotônio Vilela,AL,568.0
2023,9,Campestre,AL,569.0
2023,9,Maceió,AL,569.0
2023,9,Major Isidoro,AL,569.0
2023,9,Anadia,AL,570.0
2023,9,Anadia,AL,570.0
2023,9,Arapiraca,AL,570.0
2023,9,Arapiraca,AL,570.0
2023,9,Arapiraca,AL,570.0
2023,9,Arapiraca,AL,570.0
2023,9,Arapiraca,AL,570.0
2023,9,Atalaia,AL,570.0
2023,9,Barra de Santo Antônio,AL,570.0
2023,9,Barra de São Miguel,AL,570.0
2023,9,Boca da Mata,AL,570.0
2023,9,Boca da Mata,AL,570.0
2023,9,Boca da Mata,AL,570.0
2023,9,Canapi,AL,570.0
2023,9,Carneiros,AL,570.0
2023,9,Estrela de Alagoas,AL,570.0
2023,9,Feliz Deserto,AL,570.0
2023,9,Girau do Ponciano,AL,570.0
2023,9,Girau do Ponciano,AL,570.0
2023,9,Ibateguara,AL,570.0
2023,9,Ibateguara,AL,570.0
2023,9,Igaci,AL,570.0
2023,9,Japaratinga,AL,570.0
2023,9,Limoeiro de Anadia,AL,570.0
2023,9,Limoeiro de Anadia,AL,570.0
2023,9,Limoeiro de Anadia,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Maceió,AL,570.0
2023,9,Major Isidoro,AL,570.0
2023,9,Maragogi,AL,570.0
2023,9,Maravilha,AL,570.0
2023,9,Maravilha,AL,570.0
2023,9,Marechal Deodoro,AL,570.0
2023,9,Matriz de Camaragibe,AL,570.0
2023,9,Ouro Branco,AL,570.0
2023,9,Penedo,AL,570.0
2023,9,Penedo,AL,570.0
2023,9,Penedo,AL,570.0
2023,9,Penedo,AL,570.0
2023,9,Pilar,AL,570.0
2023,9,Pilar,AL,570.0
2023,9,Rio Largo,AL,570.0
2023,9,Rio Largo,AL,570.0
2023,9,Rio Largo,AL,570.0
2023,9,Roteiro,AL,570.0
2023,9,Santa Luzia do Norte,AL,570.0
2023,9,Santana do Ipanema,AL,570.0
2023,9,São José da Laje,AL,570.0
2023,9,São Luís do Quitunde,AL,570.0
2023,9,São Luís do Quitunde,AL,570.0
2023,9,São Sebastião,AL,570.0
2023,9,Senador Rui Palmeira,AL,570.0
2023,9,Senador Rui Palmeira,AL,570.0
2023,9,Taquarana,AL,570.0
2023,9,Teotônio Vilela,AL,570.0
2023,9,Traipu,AL,570.0
2023,9,União dos Palmares,AL,570.0
2023,9,União dos Palmares,AL,570.0
2023,9,Penedo,AL,571.0
2023,9,Arapiraca,AL,572.0
2023,9,Atalaia,AL,572.0
2023,9,Boca da Mata,AL,572.0
2023,9,Cajueiro,AL,572.0
2023,9,Estrela de Alagoas,AL,572.0
2023,9,Estrela de Alagoas,AL,572.0
2023,9,Feira Grande,AL,572.0
2023,9,Ibateguara,AL,572.0
2023,9,Joaquim Gomes,AL,572.0
2023,9,Joaquim Gomes,AL,572.0
2023,9,Maceió,AL,572.0
2023,9,Maceió,AL,572.0
2023,9,Maceió,AL,572.0
2023,9,Maceió,AL,572.0
2023,9,Maceió,AL,572.0
2023,9,Murici,AL,572.0
2023,9,Murici,AL,572.0
2023,9,Palmeira dos Índios,AL,572.0
2023,9,Paripueira,AL,572.0
2023,9,Porto de Pedras,AL,572.0
2023,9,Rio Largo,AL,572.0
2023,9,São José da Tapera,AL,572.0
2023,9,São José da Tapera,AL,572.0
2023,9,São José da Tapera,AL,572.0
2023,9,Senador Rui Palmeira,AL,572.0
2023,9,Teotônio Vilela,AL,572.0
2023,9,Porto Calvo,AL,573.0
2023,9,Carneiros,AL,574.0
2023,9,Maceió,AL,574.0
2023,9,Maceió,AL,574.0
2023,9,Barra de Santo Antônio,AL,575.0
2023,9,São Sebastião,AL,575.0
2023,9,Arapiraca,AL,576.0
2023,9,Arapiraca,AL,576.0
2023,9,Arapiraca,AL,576.0
2023,9,Arapiraca,AL,576.0
2023,9,Atalaia,AL,576.0
2023,9,Campo Alegre,AL,576.0
2023,9,Campo Alegre,AL,576.0
2023,9,Campo Grande,AL,576.0
2023,9,Campo Grande,AL,576.0
2023,9,Capela,AL,576.0
2023,9,Chã Preta,AL,576.0
2023,9,Coité do Nóia,AL,576.0
2023,9,Coruripe,AL,576.0
2023,9,Coruripe,AL,576.0
2023,9,Delmiro Gouveia,AL,576.0
2023,9,Delmiro Gouveia,AL,576.0
2023,9,Feira Grande,AL,576.0
2023,9,Feira Grande,AL,576.0
2023,9,Flexeiras,AL,576.0
2023,9,Girau do Ponciano,AL,576.0
2023,9,Igreja Nova,AL,576.0
2023,9,Igreja Nova,AL,576.0
2023,9,Joaquim Gomes,AL,576.0
2023,9,Lagoa da Canoa,AL,576.0
2023,9,Maceió,AL,576.0
2023,9,Maceió,AL,576.0
2023,9,Maceió,AL,576.0
2023,9,Maceió,AL,576.0
2023,9,Maceió,AL,576.0
2023,9,Major Isidoro,AL,576.0
2023,9,Major Isidoro,AL,576.0
2023,9,Maragogi,AL,576.0
2023,9,Maragogi,AL,576.0
2023,9,Marechal Deodoro,AL,576.0
2023,9,Marechal Deodoro,AL,576.0
2023,9,Maribondo,AL,576.0
2023,9,Matriz de Camaragibe,AL,576.0
2023,9,Matriz de Camaragibe,AL,576.0
2023,9,Matriz de Camaragibe,AL,576.0
2023,9,Minador do Negrão,AL,576.0
2023,9,Monteirópolis,AL,576.0
2023,9,Murici,AL,576.0
2023,9,Murici,AL,576.0
2023,9,Novo Lino,AL,576.0
2023,9,Olho d'Água Grande,AL,576.0
2023,9,Ouro Branco,AL,576.0
2023,9,Palmeira dos Índios,AL,576.0
2023,9,Palmeira dos Índios,AL,576.0
2023,9,Passo de Camaragibe,AL,576.0
2023,9,Passo de Camaragibe,AL,576.0
2023,9,Penedo,AL,576.0
2023,9,Pilar,AL,576.0
2023,9,Pilar,AL,576.0
2023,9,Piranhas,AL,576.0
2023,9,Piranhas,AL,576.0
2023,9,Porto Calvo,AL,576.0
2023,9,Porto Calvo,AL,576.0
2023,9,Porto Calvo,AL,576.0
2023,9,Rio Largo,AL,576.0
2023,9,Rio Largo,AL,576.0
2023,9,Rio Largo,AL,576.0
2023,9,Rio Largo,AL,576.0
2023,9,Rio Largo,AL,576.0
2023,9,Santana do Mundaú,AL,576.0
2023,9,São José da Laje,AL,576.0
2023,9,São Luís do Quitunde,AL,576.0
2023,9,São Luís do Quitunde,AL,576.0
2023,9,São Miguel dos Campos,AL,576.0
2023,9,São Miguel dos Milagres,AL,576.0
2023,9,São Miguel dos Milagres,AL,576.0
2023,9,São Sebastião,AL,576.0
2023,9,Satuba,AL,576.0
2023,9,Tanque d'Arca,AL,576.0
2023,9,Taquarana,AL,576.0
2023,9,Traipu,AL,576.0
2023,9,União dos Palmares,AL,576.0
2023,9,Delmiro Gouveia,AL,577.0
2023,9,Igaci,AL,577.0
2023,9,Santana do Ipanema,AL,577.0
2023,9,Canapi,AL,578.0
2023,9,Maceió,AL,578.0
2023,9,Maceió,AL,578.0
2023,9,Marechal Deodoro,AL,578.0
2023,9,Viçosa,AL,578.0
2023,9,Arapiraca,AL,580.0
2023,9,Boca da Mata,AL,580.0
2023,9,Flexeiras,AL,580.0
2023,9,Girau do Ponciano,AL,580.0
2023,9,Inhapi,AL,580.0
2023,9,Junqueiro,AL,580.0
2023,9,Limoeiro de Anadia,AL,580.0
2023,9,Maceió,AL,580.0
2023,9,Maceió,AL,580.0
2023,9,Maragogi,AL,580.0
2023,9,Marechal Deodoro,AL,580.0
2023,9,Mar Vermelho,AL,580.0
2023,9,Matriz de Camaragibe,AL,580.0
2023,9,Palmeira dos Índios,AL,580.0
2023,9,Paripueira,AL,580.0
2023,9,Pindoba,AL,580.0
2023,9,Rio Largo,AL,580.0
2023,9,São José da Tapera,AL,580.0
2023,9,São Miguel dos Campos,AL,580.0
2023,9,São Sebastião,AL,580.0
2023,9,Satuba,AL,580.0
2023,9,Senador Rui Palmeira,AL,580.0
2023,9,Teotônio Vilela,AL,580.0
2023,9,União dos Palmares,AL,580.0
2023,9,Viçosa,AL,580.0
2023,9,Palmeira dos Índios,AL,581.0
2023,9,Anadia,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Arapiraca,AL,582.0
2023,9,Atalaia,AL,582.0
2023,9,Atalaia,AL,582.0
2023,9,Boca da Mata,AL,582.0
2023,9,Boca da Mata,AL,582.0
2023,9,Boca da Mata,AL,582.0
2023,9,Cacimbinhas,AL,582.0
2023,9,Campo Grande,AL,582.0
2023,9,Canapi,AL,582.0
2023,9,Carneiros,AL,582.0
2023,9,Carneiros,AL,582.0
2023,9,Chã Preta,AL,582.0
2023,9,Coruripe,AL,582.0
2023,9,Coruripe,AL,582.0
2023,9,Coruripe,AL,582.0
2023,9,Craíbas,AL,582.0
2023,9,Craíbas,AL,582.0
2023,9,Delmiro Gouveia,AL,582.0
2023,9,Delmiro Gouveia,AL,582.0
2023,9,Delmiro Gouveia,AL,582.0
2023,9,Delmiro Gouveia,AL,582.0
2023,9,Delmiro Gouveia,AL,582.0
2023,9,Delmiro Gouveia,AL,582.0
2023,9,Feira Grande,AL,582.0
2023,9,Feira Grande,AL,582.0
2023,9,Girau do Ponciano,AL,582.0
2023,9,Girau do Ponciano,AL,582.0
2023,9,Ibateguara,AL,582.0
2023,9,Igreja Nova,AL,582.0
2023,9,Jacaré dos Homens,AL,582.0
2023,9,Japaratinga,AL,582.0
2023,9,Jaramataia,AL,582.0
2023,9,Jequiá da Praia,AL,582.0
2023,9,Jequiá da Praia,AL,582.0
2023,9,Jundiá,AL,582.0
2023,9,Jundiá,AL,582.0
2023,9,Junqueiro,AL,582.0
2023,9,Junqueiro,AL,582.0
2023,9,Limoeiro de Anadia,AL,582.0
2023,9,Limoeiro de Anadia,AL,582.0
2023,9,Limoeiro de Anadia,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maceió,AL,582.0
2023,9,Maravilha,AL,582.0
2023,9,Marechal Deodoro,AL,582.0
2023,9,Marechal Deodoro,AL,582.0
2023,9,Marechal Deodoro,AL,582.0
2023,9,Marechal Deodoro,AL,582.0
2023,9,Mar Vermelho,AL,582.0
2023,9,Matriz de Camaragibe,AL,582.0
2023,9,Messias,AL,582.0
2023,9,Olho d'Água das Flores,AL,582.0
2023,9,Olho d'Água do Casado,AL,582.0
2023,9,Palmeira dos Índios,AL,582.0
2023,9,Pariconha,AL,582.0
2023,9,Paulo Jacinto,AL,582.0
2023,9,Paulo Jacinto,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Penedo,AL,582.0
2023,9,Piaçabuçu,AL,582.0
2023,9,Piaçabuçu,AL,582.0
2023,9,Piaçabuçu,AL,582.0
2023,9,Piaçabuçu,AL,582.0
2023,9,Piaçabuçu,AL,582.0
2023,9,Pilar,AL,582.0
2023,9,Pilar,AL,582.0
2023,9,Pilar,AL,582.0
2023,9,Piranhas,AL,582.0
2023,9,Poço das Trincheiras,AL,582.0
2023,9,Porto Real do Colégio,AL,582.0
2023,9,Roteiro,AL,582.0
2023,9,Roteiro,AL,582.0
2023,9,Santana do Ipanema,AL,582.0
2023,9,São Miguel dos Campos,AL,582.0
2023,9,São Miguel dos Campos,AL,582.0
2023,9,Satuba,AL,582.0
2023,9,Teotônio Vilela,AL,582.0
2023,9,Teotônio Vilela,AL,582.0
2023,9,Teotônio Vilela,AL,582.0
2023,9,Traipu,AL,582.0
2023,9,Traipu,AL,582.0
2023,9,Maceió,AL,583.0
2023,9,Maceió,AL,584.0
2023,9,Maceió,AL,584.0
2023,9,Maceió,AL,584.0
2023,9,Maceió,AL,584.0
2023,9,Maceió,AL,584.0
2023,9,Maceió,AL,584.0
2023,9,Maceió,AL,584.0
2023,9,Maragogi,AL,584.0
2023,9,Barra de Santo Antônio,AL,585.0
2023,9,Major Isidoro,AL,585.0
2023,9,São Luís do Quitunde,AL,585.0
2023,9,Traipu,AL,585.0
2023,9,Canapi,AL,586.0
2023,9,Igaci,AL,586.0
2023,9,Maceió,AL,586.0
2023,9,Palmeira dos Índios,AL,586.0
2023,9,Palmeira dos Índios,AL,587.0
2023,9,Traipu,AL,587.0
2023,9,Arapiraca,AL,588.0
2023,9,Atalaia,AL,588.0
2023,9,Batalha,AL,588.0
2023,9,Capela,AL,588.0
2023,9,Coruripe,AL,588.0
2023,9,Jequiá da Praia,AL,588.0
2023,9,Maceió,AL,588.0
2023,9,Maceió,AL,588.0
2023,9,Marechal Deodoro,AL,588.0
2023,9,Roteiro,AL,588.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Água Branca,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Anadia,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
2023,9,Arapiraca,AL,590.0
